Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Sweden,SWE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99476,0.99601,0.99845,1.05919,1.05586,1.04178,1.02604,1.01348,1.01764,NA
Sweden,SWE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2051,1649,921,253,429,17,970,1876,892,NA
Switzerland,CHE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.92605,4.96986,5.03337,5.04048,5.05123,5.10057,5.10473,5.13019,NA,NA
Switzerland,CHE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,102.60698,102.85256,103.02621,103.50073,103.52739,104.03302,104.25858,104.82491,105.14774,NA
Switzerland,CHE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99543,0.99509,0.9976,0.99811,1.00075,0.99718,0.99312,0.99324,0.99394,NA
Switzerland,CHE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2277,1662,1820,992,902,794,64,706,402,NA
Syrian Arab Republic,SYR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,114.71897,119.51671,126.0301,80.203,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.96541,0.96708,0.96362,0.96555,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,21842,NA,NA,523049,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.00675,3.93511,4.01803,NA,NA,5.23139,NA,NA,NA,NA
Tajikistan,TJK,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.22987,99.43094,99.90893,99.90239,97.81987,97.06409,97.36612,100.26503,NA,NA
Tajikistan,TJK,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9759,0.97387,0.98188,0.98283,0.99095,0.9892,0.98778,0.98864,NA,NA
Tajikistan,TJK,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,7997,8812,5662,5206,9406,13296,13580,4181,NA,NA
Tanzania,TZA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.5417,NA,NA,NA,3.38488,NA,NA,4.43051,3.69644,NA
Tanzania,TZA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.78765,98.88296,95.28867,91.94853,88.96808,86.95237,87.25864,90.75761,95.39328,99.9048
Tanzania,TZA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01842,1.03478,1.02372,1.04287,1.05102,1.05459,1.04656,1.03474,1.02606,1.02305
Tanzania,TZA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,604441,NA,1100928,1370468,1580287,NA,1563643,1611822,1895125,1434649
Thailand,THA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.50844,4.80555,4.53671,4.12402,NA,NA,NA,NA,NA,NA
Thailand,THA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,96.25137,96.11465,96.34154,96.30109,102.91761,97.61979,100.98333,99.62144,99.77536,101.00751
Thailand,THA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98787,0.98717,0.98628,0.98768,1.0155,0.94304,1.00436,0.99993,1.00002,0.99913
Thailand,THA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,TLS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,11.10764,10.0757,7.24187,5.66715,7.51547,8.43326,8.05194,7.06049,6.79295,NA
Timor-Leste,TLS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,119.17134,122.90435,123.38847,124.47751,126.23281,126.59156,123.81493,117.58002,113.211,111.23898
Timor-Leste,TLS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94508,0.94361,0.9458,0.95505,0.97546,0.97537,0.97057,0.96472,0.96485,0.97849
Timor-Leste,TLS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,18532,13555,16660,14821,13248,10486,10188,5688,7728,9004
Togo,TGO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.09635,4.3093,4.7192,4.42365,4.78455,5.1086,4.95558,4.98976,5.36957,NA
Togo,TGO,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,120.79729,118.83952,122.15751,123.19496,120.26426,124.85745,122.00108,121.41287,121.51877,122.18594
Togo,TGO,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.90242,0.91023,0.92367,0.93575,0.94243,0.95155,0.95166,0.95395,0.96445,0.96636
Togo,TGO,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,89412,69596,96411,90527,66428,40071
Tokelau,TKL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tokelau,TKL,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,NA,NA,NA,NA,125,NA,NA,NA
Tokelau,TKL,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,NA,NA,NA,NA,NA,NA,0.82908,NA,NA,NA
Tokelau,TKL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,107.26438,109.18202,113.16662,115.32123,115.42711,115.98963,NA,NA,NA,NA
Tonga,TON,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98085,0.98387,0.98994,0.99999,0.99529,0.99429,NA,NA,NA,NA
Tonga,TON,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,198,189,NA,163,NA,NA,NA,NA
Trinidad and Tobago,TTO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,104.35096,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.96604,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,1509,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tunisia,TUN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.25481,NA,6.25037,NA,NA,6.59601,NA,NA,NA,NA
Tunisia,TUN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.97377,107.70755,110.17192,111.30299,113.37516,114.58058,115.07786,115.39435,114.9282,NA
Tunisia,TUN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99608,0.99837,1.00482,0.99849,1.00071,1.00043,1.00265,0.99575,0.99137,NA
Tunisia,TUN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,11187,11208,13913,11036,NA,NA,NA,NA,NA,NA
Turkey,TUR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.57778,100.55997,97.90453,106.78929,106.06443,102.6663,100.62768,92.67105,94.35992,NA
Turkey,TUR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98613,0.99054,0.98567,0.99334,0.99543,0.99315,0.99381,0.98987,0.98871,NA
Turkey,TUR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,247866,311775,404089,342826,277326,277670,310864,273461,266561,NA
Turkmenistan,TKM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,3.04925,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.83247
Turkmenistan,TKM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98206
Turkmenistan,TKM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turks and Caicos Islands,TCA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,3.15745,NA,NA,2.91435,NA
Turks and Caicos Islands,TCA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,NA,NA,74.82759,73.57269,NA,NA,116.40726,NA
Turks and Caicos Islands,TCA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,NA,NA,NA,NA,1.01087,0.98356,NA,NA,0.99734,NA
Turks and Caicos Islands,TCA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,1196,967,NA,NA,NA,NA
Tuvalu,TUV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,TUV,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,NA,NA,94.13408,97.787,85.08892,NA,82.46319,104.10053
Tuvalu,TUV,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,NA,NA,NA,NA,0.96024,0.96159,0.93574,NA,0.92247,0.91853
Tuvalu,TUV,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,131,71,178,NA,NA,231
Uganda,UGA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.74151,2.31769,1.81216,1.88643,1.93036,2.34049,2.15536,2.27205,2.13052,NA
Uganda,UGA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,122.41609,114.93898,114.61001,113.00964,NA,103.72411,105.66304,104.12882,NA,NA
Uganda,UGA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00713,1.01091,1.01248,1.01719,NA,1.02101,1.03222,1.02789,NA,NA
Uganda,UGA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,575155,370317,NA,328897,NA,NA,NA,NA,NA,NA
Ukraine,UKR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,6.16237,6.69233,6.67166,5.87494,NA,5.00978,5.41226,NA,NA
Ukraine,UKR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.10597,101.2645,101.69773,102.05722,100.11248,NA,NA,NA,NA,NA
Ukraine,UKR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00568,1.01228,1.01615,1.01812,1.02122,NA,NA,NA,NA,NA
Ukraine,UKR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,143343,110652,100077,101371,136260,NA,NA,NA,NA,NA
United Arab Emirates,ARE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,ARE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,100.89756,100.07414,104.061,111.64165,106.67191,107.34338,NA,NA
United Arab Emirates,ARE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,NA,NA,1.01858,1.02782,1.01874,1.00174,0.96452,0.98093,NA,NA
United Arab Emirates,ARE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,21919,25610,9333,446,2574,5636,NA,NA
United Kingdom,GBR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.70324,5.59523,NA,5.5298,5.599,5.55616,5.4267,5.44209,NA,NA
United Kingdom,GBR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,104.26413,104.35634,106.22143,106.98184,102.15237,101.85664,101.24605,101.00604,100.84584,NA
United Kingdom,GBR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99458,0.9987,0.99955,0.99763,0.99803,0.99868,0.99828,0.99713,0.99711,NA
United Kingdom,GBR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,68120,70472,64029,11885,4433,2978,16211,20508,32122,NA
United States,USA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,4.93105,4.96174,NA,NA,NA,NA,NA
United States,USA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.81811,99.59456,98.38959,99.03338,99.50208,100.28726,101.27641,101.422,101.19637,NA
United States,USA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99,1.00404,0.9848,0.99172,0.99664,0.99975,0.99833,0.99234,0.99884,NA
United States,USA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,575132,887458,672416,611514,NA,446256,88850,104711,141533,NA
Upper middle income,UMC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.546990156,4.492980003,4.422790051,4.587560177,NA,NA,NA,NA,NA,NA
Upper middle income,UMC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.60566,103.87701,103.884,103.30731,101.22827,101.13808,101.97016,102.46286,102.87006,103.77638
Upper middle income,UMC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98434,0.98607,0.98393,0.9894,0.99029,0.98858,0.99311,0.99336,0.99414,0.99361
Upper middle income,UMC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,7110725,7367895,7617329,8176267,8243885,7917221,8032710,7722183,7857206,8176242
Uruguay,URY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,4.35527,NA,NA,NA,NA,4.7591,4.8403,5.04759,NA
Uruguay,URY,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,110.92995,111.51822,110.37673,110.22646,110.05648,109.7999,108.50735,107.55987,105.4961,NA
Uruguay,URY,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9676,0.97039,0.97184,0.97447,0.97781,0.97838,0.97883,0.98391,0.99043,NA
Uruguay,URY,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,470,586,677,245,8590,41,NA,857,380,NA
Uzbekistan,UZB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,6.09001,6.02527,5.78638,5.66773,5.28134,NA,NA
Uzbekistan,UZB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.09107,93.55072,95.38831,96.76722,97.67733,99.19156,100.84059,102.86976,103.42759,101.57236
Uzbekistan,UZB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98264,0.97978,0.9813,0.98275,0.98431,0.98564,0.98604,0.98534,0.98505,0.9877
Uzbekistan,UZB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,123898,108942,74512,50823,20871,15391,15174,16680,17322,15291
Vanuatu,VUT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,4.91083,5.39081,NA,4.53353,NA,NA
Vanuatu,VUT,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,121.87558,NA,NA,116.30005,NA,107.77811,NA,NA,NA,NA
Vanuatu,VUT,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99058,NA,NA,0.96751,NA,0.9737,NA,NA,NA,NA
Vanuatu,VUT,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,NA,3300,NA,NA,NA,NA
"Venezuela, RB",VEN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",VEN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.28894,101.11292,101.28929,101.8808,100.42679,99.77385,97.79953,95.99872,NA,NA
"Venezuela, RB",VEN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97244,0.97535,0.98064,0.98689,0.98252,0.97773,0.97699,0.97708,NA,NA
"Venezuela, RB",VEN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,117246,120920,132663,163201,195773,208182,278368,324992,NA,NA
Vietnam,VNM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.13722,4.81372,5.53329,5.652,NA,NA,4.34481,NA,4.16745,NA
Vietnam,VNM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.16561,104.95465,108.3855,107.50346,110.23586,110.12642,112.0794,110.15374,111.85383,116.72459
Vietnam,VNM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.95437,0.96033,1.01138,0.98398,0.99837,1.00418,1.01511,1.01762,1.02183,1.02139
Vietnam,VNM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,0,0,0,0,NA,NA,NA,NA,NA,NA
Virgin Islands (U.S.),VIR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virgin Islands (U.S.),VIR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bank and Gaza,PSE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.72547,5.7027,5.13268,5.3025,NA,5.14136,5.71773,5.25234,NA,NA
West Bank and Gaza,PSE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,90.3847,92.58177,94.91647,96.67234,97.38704,97.50489,97.53469,98.80956,98.7356,97.6985
West Bank and Gaza,PSE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9801,0.98853,0.98242,1.00465,0.99323,0.99987,1.00168,0.99789,1.00261,0.99934
West Bank and Gaza,PSE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,43032,37982,23624,21994,17468,19492,18698,12194,13014,17559
World,WLD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.622389793,4.492980003,4.614655018,4.735710144,4.900424957,NA,NA,NA,NA,NA
World,WLD,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.79062,102.25396,103.12288,103.90024,102.65799,102.41614,104.32732,103.91949,100.1658,100.60778
World,WLD,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97455,0.97698,0.98059,0.99779,0.9978,0.99949,1.00767,1.00427,0.98104,0.98138
World,WLD,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,60389256,60620757,58672297,57102651,56900690,58243450,57332543,57409274,58075853,58361643
"Yemen, Rep.",YEM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.",YEM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,82.25073,85.7604,85.879,89.4161,NA,NA,87.10226,NA,NA,NA
"Yemen, Rep.",YEM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.81527,0.81435,0.82601,0.83883,NA,NA,0.87172,NA,NA,NA
"Yemen, Rep.",YEM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,648153,NA,561198,541077,NA,NA,649902,NA,NA,NA
Zambia,ZMB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,4.62432,3.74792,3.72965,4.61809,NA
Zambia,ZMB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,107.31358,107.48265,108.37373,102.89172,104.51504,101.6142,99.59312,99.90419,NA,NA
Zambia,ZMB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00627,0.98924,1.00451,1.00346,1.0035,1.00302,1.02007,1.0242,NA,NA
Zambia,ZMB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,378994,292728,264378,352280,NA,NA,NA,495692,NA,NA
Zimbabwe,ZWE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.54406,NA,6.07021,5.99598,6.13835,NA,NA,5.81878,5.87135,NA
Zimbabwe,ZWE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,111.38533,108.71179,NA,NA,NA,NA,NA,NA
Zimbabwe,ZWE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,NA,NA,0.98006,0.97872,NA,NA,NA,NA,NA,NA
Zimbabwe,ZWE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,NA,NA,13894,11796,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: Education Statistics - All Indicators,,,,,,,,,,,,,
Last Updated: 12/20/2020,,,,,,,,,,,,,
